date,region,category,total_revenue,order_count,average_order_value
2025-02-07,North,Sports,1172004.6,17,68941.45
2025-02-07,North,Toys,1645562.38,30,54852.08
2025-02-07,South,Beauty,1096861.22,24,45702.55
2025-02-07,South,Books,1463486.54,28,52267.38
2025-02-07,South,Clothing,1196499.65,27,44314.8
2025-02-07,South,Electronics,1527070.96,28,54538.25
2025-02-07,South,Grocery,1507147.51,25,60285.9
2025-02-07,South,Home & Kitchen,1101880.57,23,47907.85
2025-02-07,South,Sports,1261025.05,24,52542.71
2025-02-07,South,Toys,1349447.73,28,48194.56
2025-02-07,West,Beauty,1653998.9,28,59071.39
2025-02-07,West,Books,1622806.25,29,55958.84
2025-02-07,West,Clothing,1166283.55,28,41652.98
2025-02-07,West,Electronics,962442.71,21,45830.61
2025-02-07,West,Grocery,2524752.93,42,60113.17
2025-02-07,West,Home & Kitchen,1593012.64,28,56893.31
2025-02-07,West,Sports,1616888.94,28,57746.03
2025-02-07,West,Toys,1670057.17,38,43948.87
2025-02-08,Central,Beauty,1006415.26,25,40256.61
2025-02-08,Central,Books,923193.71,22,41963.35
2025-02-08,Central,Clothing,1337361.08,25,53494.44
2025-02-08,Central,Electronics,1125945.8,23,48954.17
2025-02-08,Central,Grocery,1680000.93,27,62222.26
2025-02-08,Central,Home & Kitchen,1662401.16,32,51950.04
2025-02-08,Central,Sports,1903403.08,29,65634.59
2025-02-08,Central,Toys,1275120.42,34,37503.54
2025-02-08,East,Beauty,1067664.66,25,42706.59
2025-02-08,East,Books,1262952.64,29,43550.09
2025-02-08,East,Clothing,1222662.0,24,50944.25
2025-02-08,East,Electronics,1764262.16,30,58808.74
2025-02-08,East,Grocery,1445777.09,30,48192.57
2025-02-08,East,Home & Kitchen,1343173.5,27,49747.17
2025-02-08,East,Sports,1490984.14,28,53249.43
2025-02-08,East,Toys,1843700.61,36,51213.91
2025-02-08,North,Beauty,1184070.12,23,51481.31
2025-02-08,North,Books,1375658.81,24,57319.12
2025-02-08,North,Clothing,1344691.26,27,49803.38
2025-02-08,North,Electronics,1358580.37,26,52253.09
2025-02-08,North,Grocery,1022957.28,22,46498.06
2025-02-08,North,Home & Kitchen,1180046.05,26,45386.39
2025-02-08,North,Sports,1684050.52,28,60144.66
2025-02-08,North,Toys,1532296.92,26,58934.5
2025-02-08,South,Beauty,1320700.47,31,42603.24
2025-02-08,South,Books,1488749.47,25,59549.98
2025-02-08,South,Clothing,1208284.15,31,38976.91
2025-02-08,South,Electronics,1705023.03,29,58793.9
2025-02-08,South,Grocery,1520516.02,26,58481.39
2025-02-08,South,Home & Kitchen,1620686.06,27,60025.41
2025-02-08,South,Sports,1314479.56,29,45326.88
2025-02-08,South,Toys,858414.46,23,37322.37
2025-02-08,West,Beauty,1156815.92,31,37316.64
2025-02-08,West,Books,1197890.26,22,54449.56
2025-02-08,West,Clothing,1415450.79,29,48808.65
2025-02-08,West,Electronics,1390850.61,24,57952.11
2025-02-08,West,Grocery,1849153.81,28,66041.21
2025-02-08,West,Home & Kitchen,1197331.55,24,49888.81
2025-02-08,West,Sports,1332026.63,23,57914.2
2025-02-08,West,Toys,1231665.94,23,53550.69
2025-02-09,Central,Beauty,1619295.14,29,55837.76
2025-02-09,Central,Books,1576138.97,26,60620.73
2025-02-09,Central,Clothing,1446445.9,32,45201.43
2025-02-09,Central,Electronics,1283324.43,26,49358.63
2025-02-09,Central,Grocery,1813017.27,29,62517.84
2025-02-09,Central,Home & Kitchen,1026819.32,20,51340.97
2025-02-09,Central,Sports,1910284.55,30,63676.15
2025-02-09,Central,Toys,1181917.34,31,38126.37
2025-02-09,East,Beauty,1506402.18,29,51944.9
2025-02-09,East,Books,773154.43,23,33615.41
2025-02-09,East,Clothing,1304878.88,29,44995.82
2025-02-09,East,Electronics,1349318.1,26,51896.85
2025-02-09,East,Grocery,1713966.42,34,50410.78
2025-02-09,East,Home & Kitchen,1394667.69,30,46488.92
2025-02-09,East,Sports,1828701.84,27,67729.7
2025-02-09,East,Toys,2167952.45,32,67748.51
2025-02-09,North,Beauty,1623647.91,32,50739.0
2025-02-09,North,Books,1380210.37,33,41824.56
2025-02-09,North,Clothing,1809367.37,35,51696.21
2025-02-09,North,Electronics,1943842.31,36,53995.62
2025-02-09,North,Grocery,1969882.62,34,57937.72
2025-02-09,North,Home & Kitchen,1304138.83,21,62101.85
2025-02-09,North,Sports,1306051.65,29,45036.26
2025-02-09,North,Toys,2127200.98,39,54543.61
2025-02-09,South,Beauty,1941848.17,30,64728.27
2025-02-09,South,Books,1569663.19,33,47565.55
2025-02-09,South,Clothing,1746803.59,25,69872.14
2025-02-09,South,Electronics,1844361.65,31,59495.54
2025-02-09,South,Grocery,1852283.25,33,56129.8
2025-02-09,South,Home & Kitchen,2050819.85,40,51270.5
2025-02-09,South,Sports,1276351.49,26,49090.44
2025-02-09,South,Toys,735846.78,21,35040.32
2025-02-09,West,Beauty,1467313.24,28,52404.04
2025-02-09,West,Books,1242713.73,23,54031.03
2025-02-09,West,Clothing,1284175.96,26,49391.38
2025-02-09,West,Electronics,1535938.0,24,63997.42
2025-02-09,West,Grocery,1879779.08,31,60638.03
2025-02-09,West,Home & Kitchen,1233800.88,23,53643.52
2025-02-09,West,Sports,1403381.56,24,58474.23
2025-02-09,West,Toys,1690904.63,29,58307.06
2025-02-10,Central,Beauty,1978721.75,36,54964.49
2025-02-10,Central,Books,1981722.15,37,53560.06
2025-02-10,Central,Clothing,1371118.41,32,42847.45
2025-02-10,Central,Electronics,2458357.92,41,59959.95
2025-02-10,Central,Grocery,1736526.59,34,51074.31
2025-02-10,Central,Home & Kitchen,1390558.41,26,53483.02
2025-02-10,Central,Sports,1696773.84,34,49905.11
2025-02-10,Central,Toys,1474483.43,30,49149.45
2025-02-10,East,Beauty,2041660.87,40,51041.52
2025-02-10,East,Books,2175657.91,39,55786.1
2025-02-10,East,Clothing,2587148.66,34,76092.61
2025-02-10,East,Electronics,1985460.56,40,49636.51
2025-02-10,East,Grocery,1613088.26,40,40327.21
2025-02-10,East,Home & Kitchen,1855790.94,38,48836.6
2025-02-10,East,Sports,1345583.94,37,36367.13
2025-02-10,East,Toys,1738323.45,39,44572.4
2025-02-10,North,Beauty,1708902.9,32,53403.22
2025-02-10,North,Books,1561385.76,25,62455.43
2025-02-10,North,Clothing,1112095.75,25,44483.83
2025-02-10,North,Electronics,1663970.56,25,66558.82
2025-02-10,North,Grocery,1951504.53,30,65050.15
2025-02-10,North,Home & Kitchen,1373756.18,23,59728.53
2025-02-10,North,Sports,1213954.41,25,48558.18
2025-02-10,North,Toys,2078460.13,27,76980.0
2025-02-10,South,Beauty,1337769.24,28,47777.47
2025-02-10,South,Books,1405968.91,25,56238.76
2025-02-10,South,Clothing,1097221.21,24,45717.55
2025-02-10,South,Electronics,928901.98,20,46445.1
2025-02-10,South,Grocery,1139533.47,17,67031.38
2025-02-10,South,Home & Kitchen,1237466.74,25,49498.67
2025-02-10,South,Sports,1273406.69,22,57882.12
2025-02-10,South,Toys,1412804.22,22,64218.37
2025-02-10,West,Beauty,1822061.07,37,49244.89
2025-02-10,West,Books,1406312.17,25,56252.49
2025-02-10,West,Clothing,1804392.53,35,51554.07
2025-02-10,West,Electronics,1338221.31,28,47793.62
2025-02-10,West,Grocery,1360101.58,20,68005.08
2025-02-10,West,Home & Kitchen,1637838.11,30,54594.6
2025-02-10,West,Sports,1581067.19,27,58558.04
2025-02-10,West,Toys,1333083.08,31,43002.68
2025-02-11,Central,Beauty,1542907.26,28,55103.83
2025-02-11,Central,Books,1771254.06,36,49201.5
2025-02-11,Central,Clothing,1363839.23,30,45461.31
2025-02-11,Central,Electronics,1932975.32,29,66654.32
2025-02-11,Central,Grocery,1610530.67,34,47368.55
2025-02-11,Central,Home & Kitchen,1926037.32,27,71334.72
2025-02-11,Central,Sports,1985634.83,37,53665.81
2025-02-11,Central,Toys,1744184.25,31,56264.01
2025-02-11,East,Beauty,1304336.17,23,56710.27
2025-02-11,East,Books,836795.15,21,39847.39
2025-02-11,East,Clothing,1236716.76,19,65090.36
2025-02-11,East,Electronics,1054280.07,25,42171.2
2025-02-11,East,Grocery,1309673.09,23,56942.31
2025-02-11,East,Home & Kitchen,1186368.55,24,49432.02
2025-02-11,East,Sports,886605.31,20,44330.27
2025-02-11,East,Toys,1372932.66,31,44288.15
2025-02-11,North,Beauty,1604900.26,26,61726.93
2025-02-11,North,Books,1343458.44,22,61066.29
2025-02-11,North,Clothing,1050756.23,23,45685.05
2025-02-11,North,Electronics,1178014.42,18,65445.25
2025-02-11,North,Grocery,1759664.28,30,58655.48
2025-02-11,North,Home & Kitchen,1686370.17,31,54399.04
2025-02-11,North,Sports,1826880.65,24,76120.03
2025-02-11,North,Toys,1441935.2,27,53405.01
2025-02-11,South,Beauty,1327414.27,24,55308.93
2025-02-11,South,Books,698874.63,16,43679.66
2025-02-11,South,Clothing,1352826.91,26,52031.8
2025-02-11,South,Electronics,1175875.09,28,41995.54
2025-02-11,South,Grocery,1132816.13,25,45312.65
2025-02-11,South,Home & Kitchen,1064881.59,18,59160.09
2025-02-11,South,Sports,1328954.79,26,51113.65
2025-02-11,South,Toys,1177265.2,26,45279.43
2025-02-11,West,Beauty,1158439.43,27,42905.16
2025-02-11,West,Books,886138.66,18,49229.93
2025-02-11,West,Clothing,773449.96,19,40707.89
2025-02-11,West,Electronics,1061521.56,24,44230.07
2025-02-11,West,Grocery,1349548.4,28,48198.16
2025-02-11,West,Home & Kitchen,1370075.76,27,50743.55
2025-02-11,West,Sports,1102867.65,31,35576.38
2025-02-11,West,Toys,1140789.31,33,34569.37
2025-02-12,Central,Beauty,1740234.38,33,52734.38
2025-02-12,Central,Books,1327947.81,27,49183.25
2025-02-12,Central,Clothing,1342389.38,31,43302.88
2025-02-12,Central,Electronics,1848905.52,33,56027.44
2025-02-12,Central,Grocery,1960702.5,36,54463.96
2025-02-12,Central,Home & Kitchen,1377132.08,38,36240.32
2025-02-12,Central,Sports,1902039.42,34,55942.34
2025-02-12,Central,Toys,1623270.05,34,47743.24
2025-02-12,East,Beauty,1681348.85,25,67253.95
2025-02-12,East,Books,1152376.75,23,50103.34
2025-02-12,East,Clothing,1261950.02,20,63097.5
2025-02-12,East,Electronics,804128.06,21,38291.81
2025-02-12,East,Grocery,1625830.09,31,52446.13
2025-02-12,East,Home & Kitchen,1243938.04,27,46071.78
2025-02-12,East,Sports,1042433.44,27,38608.65
2025-02-12,East,Toys,1659588.65,23,72156.03
2025-02-12,North,Beauty,882004.32,16,55125.27
2025-02-12,North,Books,1203880.95,27,44588.18
2025-02-12,North,Clothing,1236449.39,23,53758.67
2025-02-12,North,Electronics,1136789.73,21,54132.84
2025-02-12,North,Grocery,1754755.58,32,54836.11
2025-02-12,North,Home & Kitchen,1471878.67,22,66903.58
2025-02-12,North,Sports,1111306.97,24,46304.46
2025-02-12,North,Toys,1052134.37,23,45744.97
2025-02-12,South,Beauty,1471579.1,28,52556.4
2025-02-12,South,Books,1510150.9,29,52074.17
2025-02-12,South,Clothing,1650564.43,26,63483.25
2025-02-12,South,Electronics,1594826.24,30,53160.87
2025-02-12,South,Grocery,1584343.35,32,49510.73
2025-02-12,South,Home & Kitchen,1168458.05,25,46738.32
2025-02-12,South,Sports,1091707.71,22,49623.08
2025-02-12,South,Toys,1191425.15,22,54155.69
2025-02-12,West,Beauty,1158837.74,29,39959.92
2025-02-12,West,Books,1626554.37,32,50829.82
2025-02-12,West,Clothing,1256974.19,24,52373.92
2025-02-12,West,Electronics,1447492.98,27,53610.85
2025-02-12,West,Grocery,2000896.14,35,57168.46
2025-02-12,West,Home & Kitchen,1159293.21,23,50404.05
2025-02-12,West,Sports,1642765.02,31,52992.42
2025-02-12,West,Toys,1810381.86,29,62426.96
2025-02-13,Central,Beauty,635638.84,13,48895.3
2025-02-13,Central,Books,1290426.77,19,67917.2
2025-02-13,Central,Clothing,1290022.74,23,56087.95
2025-02-13,Central,Electronics,1058864.89,25,42354.6
2025-02-13,Central,Grocery,1443780.96,23,62773.09
2025-02-13,Central,Home & Kitchen,1055776.08,17,62104.48
2025-02-13,Central,Sports,1057695.89,26,40680.61
2025-02-13,Central,Toys,1099247.34,19,57855.12
2025-02-13,East,Beauty,1025962.77,22,46634.67
2025-02-13,East,Books,2105846.09,33,63813.52
2025-02-13,East,Clothing,1464004.43,24,61000.18
2025-02-13,East,Electronics,924014.63,15,61600.98
2025-02-13,East,Grocery,1390558.91,32,43454.97
2025-02-13,East,Home & Kitchen,1347841.47,26,51840.06
2025-02-13,East,Sports,1058017.64,23,46000.77
2025-02-13,East,Toys,1435723.74,31,46313.67
2025-02-13,North,Beauty,1439557.87,28,51412.78
2025-02-13,North,Books,1260070.04,29,43450.69
2025-02-13,North,Clothing,1108837.21,21,52801.77
2025-02-13,North,Electronics,1683183.34,26,64737.82
2025-02-13,North,Grocery,1327849.84,25,53113.99
2025-02-13,North,Home & Kitchen,1444521.28,27,53500.79
2025-02-13,North,Sports,1748706.55,32,54647.08
2025-02-13,North,Toys,648315.67,21,30872.17
2025-02-13,South,Beauty,1973749.24,28,70491.04
2025-02-13,South,Books,1351333.75,24,56305.57
2025-02-13,South,Clothing,1923036.03,30,64101.2
2025-02-13,South,Electronics,941602.63,26,36215.49
2025-02-13,South,Grocery,1571283.67,31,50686.57
2025-02-13,South,Home & Kitchen,1839174.95,32,57474.22
2025-02-13,South,Sports,1129502.87,19,59447.52
2025-02-13,South,Toys,2001378.38,33,60647.83
2025-02-13,West,Beauty,1015261.5,24,42302.56
2025-02-13,West,Books,1274847.51,28,45530.27
2025-02-13,West,Clothing,1364709.86,23,59335.21
2025-02-13,West,Electronics,1158423.62,22,52655.62
2025-02-13,West,Grocery,1327204.08,25,53088.16
2025-02-13,West,Home & Kitchen,1180545.41,23,51328.06
2025-02-13,West,Sports,970711.13,24,40446.3
2025-02-13,West,Toys,1712358.66,28,61155.67
2025-02-14,Central,Beauty,1421861.86,29,49029.72
2025-02-14,Central,Books,1460998.88,28,52178.53
2025-02-14,Central,Clothing,1696008.83,31,54709.96
2025-02-14,Central,Electronics,1641995.66,27,60814.65
2025-02-14,Central,Grocery,1355830.1,27,50215.93
2025-02-14,Central,Home & Kitchen,1387164.99,32,43348.91
2025-02-14,Central,Sports,1261267.54,28,45045.27
2025-02-14,Central,Toys,1304954.57,29,44998.43
2025-02-14,East,Beauty,808993.14,18,44944.06
2025-02-14,East,Books,995622.25,25,39824.89
2025-02-14,East,Clothing,925927.82,22,42087.63
2025-02-14,East,Electronics,816620.08,14,58330.01
2025-02-14,East,Grocery,1032913.25,17,60759.6
2025-02-14,East,Home & Kitchen,999002.04,16,62437.63
2025-02-14,East,Sports,946624.7,25,37864.99
2025-02-14,East,Toys,1038576.14,18,57698.67
2025-02-14,North,Beauty,1315899.95,26,50611.54
2025-02-14,North,Books,1137509.23,24,47396.22
2025-02-14,North,Clothing,1026330.83,21,48872.9
2025-02-14,North,Electronics,1762216.83,32,55069.28
2025-02-14,North,Grocery,1809803.42,30,60326.78
2025-02-14,North,Home & Kitchen,1737292.16,30,57909.74
2025-02-14,North,Sports,1831140.82,34,53857.08
2025-02-14,North,Toys,2001888.41,29,69030.63
2025-02-14,South,Beauty,1604286.58,33,48614.74
2025-02-14,South,Books,1905448.59,28,68051.74
2025-02-14,South,Clothing,1368574.97,27,50687.96
2025-02-14,South,Electronics,1258002.66,23,54695.77
2025-02-14,South,Grocery,1389991.24,30,46333.04
2025-02-14,South,Home & Kitchen,1982803.96,29,68372.55
2025-02-14,South,Sports,1063908.97,30,35463.63
2025-02-14,South,Toys,2199260.64,35,62836.02
2025-02-14,West,Beauty,1418656.47,26,54563.71
2025-02-14,West,Books,1691240.23,27,62638.53
2025-02-14,West,Clothing,1507962.32,26,57998.55
2025-02-14,West,Electronics,1794045.04,33,54365.0
2025-02-14,West,Grocery,2151362.98,39,55163.15
2025-02-14,West,Home & Kitchen,1285615.74,22,58437.08
2025-02-14,West,Sports,1566277.36,31,50525.08
2025-02-14,West,Toys,2050114.04,35,58574.69
2025-02-15,Central,Beauty,1421849.68,24,59243.74
2025-02-15,Central,Books,1434235.27,25,57369.41
2025-02-15,Central,Clothing,1379918.5,20,68995.93
2025-02-15,Central,Electronics,1515184.15,32,47349.5
2025-02-15,Central,Grocery,1440303.45,29,49665.64
2025-02-15,Central,Home & Kitchen,1557369.56,26,59898.83
2025-02-15,Central,Sports,1032211.86,26,39700.46
2025-02-15,Central,Toys,2117550.14,33,64168.19
2025-02-15,East,Beauty,1039746.71,23,45206.38
2025-02-15,East,Books,1208580.53,29,41675.19
2025-02-15,East,Clothing,1622886.89,34,47731.97
2025-02-15,East,Electronics,1232403.57,23,53582.76
2025-02-15,East,Grocery,1847836.0,32,57744.88
2025-02-15,East,Home & Kitchen,954934.72,26,36728.26
2025-02-15,East,Sports,1566976.5,28,55963.45
2025-02-15,East,Toys,992530.98,20,49626.55
2025-02-15,North,Beauty,1669728.13,25,66789.13
2025-02-15,North,Books,1379949.14,31,44514.49
2025-02-15,North,Clothing,916073.79,18,50892.99
2025-02-15,North,Electronics,1496343.38,28,53440.84
2025-02-15,North,Grocery,2230028.94,35,63715.11
2025-02-15,North,Home & Kitchen,1521280.91,25,60851.24
2025-02-15,North,Sports,1230903.4,22,55950.15
2025-02-15,North,Toys,1562540.06,29,53880.69
2025-02-15,South,Beauty,1330139.12,31,42907.71
2025-02-15,South,Books,2193220.83,38,57716.34
2025-02-15,South,Clothing,1305425.02,31,42110.48
2025-02-15,South,Electronics,1764594.28,29,60848.08
2025-02-15,South,Grocery,1906886.49,35,54482.47
2025-02-15,South,Home & Kitchen,1716257.49,32,53633.05
2025-02-15,South,Sports,2198141.66,38,57845.83
2025-02-15,South,Toys,2185169.28,38,57504.45
2025-02-15,West,Beauty,2516178.46,44,57185.87
2025-02-15,West,Books,1901342.58,31,61333.63
2025-02-15,West,Clothing,1054154.03,31,34004.97
2025-02-15,West,Electronics,1949280.74,35,55693.74
2025-02-15,West,Grocery,1834645.38,27,67949.83
2025-02-15,West,Home & Kitchen,1650463.04,31,53240.74
2025-02-15,West,Sports,1178411.79,26,45323.53
2025-02-15,West,Toys,1518912.12,35,43397.49
2025-02-16,Central,Beauty,1038090.94,28,37074.68
2025-02-16,Central,Books,830963.45,15,55397.56
2025-02-16,Central,Clothing,1624120.38,27,60152.61
2025-02-16,Central,Electronics,803400.1,18,44633.34
2025-02-16,Central,Grocery,1367292.81,26,52588.19
2025-02-16,Central,Home & Kitchen,1907604.9,31,61535.64
2025-02-16,Central,Sports,1232124.94,22,56005.68
2025-02-16,Central,Toys,1708386.25,35,48811.04
2025-02-16,East,Beauty,1841540.81,31,59404.54
2025-02-16,East,Books,1798963.76,38,47341.15
2025-02-16,East,Clothing,1631240.62,31,52620.67
2025-02-16,East,Electronics,1509052.14,22,68593.28
2025-02-16,East,Grocery,1713041.6,33,51910.35
2025-02-16,East,Home & Kitchen,1674502.72,31,54016.22
2025-02-16,East,Sports,1717889.34,35,49082.55
2025-02-16,East,Toys,2285960.97,34,67234.15
2025-02-16,North,Beauty,1446113.25,29,49865.97
2025-02-16,North,Books,785022.12,22,35682.82
2025-02-16,North,Clothing,1677812.12,28,59921.86
2025-02-16,North,Electronics,1140956.07,23,49606.79
2025-02-16,North,Grocery,1591534.64,27,58945.73
2025-02-16,North,Home & Kitchen,1529335.81,30,50977.86
2025-02-16,North,Sports,1357137.71,29,46797.85
2025-02-16,North,Toys,1690808.5,40,42270.21
2025-02-16,South,Beauty,1365380.37,23,59364.36
2025-02-16,South,Books,1353519.14,28,48339.97
2025-02-16,South,Clothing,1369636.56,25,54785.46
2025-02-16,South,Electronics,804941.52,21,38330.55
2025-02-16,South,Grocery,1526780.29,30,50892.68
2025-02-16,South,Home & Kitchen,817529.17,22,37160.42
2025-02-16,South,Sports,1701258.43,34,50037.01
2025-02-16,South,Toys,1375451.0,28,49123.25
2025-02-16,West,Beauty,1967752.96,40,49193.82
2025-02-16,West,Books,2007051.18,42,47786.93
2025-02-16,West,Clothing,2062076.0,40,51551.9
2025-02-16,West,Electronics,1940535.38,36,53903.76
2025-02-16,West,Grocery,1902030.7,41,46390.99
2025-02-16,West,Home & Kitchen,1600964.0,29,55205.66
2025-02-16,West,Sports,1305055.72,34,38383.99
2025-02-16,West,Toys,2101803.39,44,47768.26
2025-02-17,Central,Beauty,1654274.78,31,53363.7
2025-02-17,Central,Books,1596361.92,29,55046.96
2025-02-17,Central,Clothing,1375978.33,27,50962.16
2025-02-17,Central,Electronics,1289507.16,22,58613.96
2025-02-17,Central,Grocery,1902165.92,34,55946.06
2025-02-17,Central,Home & Kitchen,1474532.58,28,52661.88
2025-02-17,Central,Sports,1560458.71,31,50337.38
2025-02-17,Central,Toys,1231341.91,26,47359.3
2025-02-17,East,Beauty,1296244.25,24,54010.18
2025-02-17,East,Books,1169975.4,20,58498.77
2025-02-17,East,Clothing,1360259.46,26,52317.67
2025-02-17,East,Electronics,1417481.5,26,54518.52
2025-02-17,East,Grocery,1358933.74,30,45297.79
2025-02-17,East,Home & Kitchen,1231426.72,22,55973.94
2025-02-17,East,Sports,1428192.15,28,51006.86
2025-02-17,East,Toys,2121329.7,35,60609.42
2025-02-17,North,Beauty,1808770.04,31,58347.42
2025-02-17,North,Books,2013987.9,36,55944.11
2025-02-17,North,Clothing,1560581.46,36,43349.49
2025-02-17,North,Electronics,1574273.6,30,52475.79
2025-02-17,North,Grocery,2064857.71,35,58995.93
2025-02-17,North,Home & Kitchen,1680362.99,27,62235.67
2025-02-17,North,Sports,1409913.97,25,56396.56
2025-02-17,North,Toys,1635057.8,32,51095.56
2025-02-17,South,Beauty,955675.89,15,63711.73
2025-02-17,South,Books,1843030.34,27,68260.38
2025-02-17,South,Clothing,1792056.61,27,66372.47
2025-02-17,South,Electronics,1064724.35,23,46292.36
2025-02-17,South,Grocery,913600.32,15,60906.69
2025-02-17,South,Home & Kitchen,1412891.86,23,61430.08
2025-02-17,South,Sports,1371513.89,22,62341.54
2025-02-17,South,Toys,1049969.88,17,61762.93
2025-02-17,West,Beauty,1703747.62,24,70989.48
2025-02-17,West,Books,1407627.23,27,52134.34
2025-02-17,West,Clothing,1607096.3,25,64283.85
2025-02-17,West,Electronics,1110900.14,25,44436.01
2025-02-17,West,Grocery,1821415.62,29,62807.44
2025-02-17,West,Home & Kitchen,1554167.33,27,57561.75
