date,warehouse_id,region,total_orders,delivered_orders,cancelled_orders,shipped_orders,delivery_rate_pct,cancellation_rate_pct,shipment_rate_pct
2025-03-18,WH-HYD,South,25,4,6,1,16.0,24.0,4.0
2025-03-18,WH-HYD,West,25,5,5,6,20.0,20.0,24.0
2025-03-18,WH-MUM,Central,16,3,4,2,18.75,25.0,12.5
2025-03-18,WH-MUM,East,19,3,0,2,15.79,0.0,10.53
2025-03-18,WH-MUM,North,11,3,0,4,27.27,0.0,36.36
2025-03-18,WH-MUM,South,21,7,3,4,33.33,14.29,19.05
2025-03-18,WH-MUM,West,24,6,4,3,25.0,16.67,12.5
2025-03-19,WH-BLR,Central,15,3,4,3,20.0,26.67,20.0
2025-03-19,WH-BLR,East,23,4,3,5,17.39,13.04,21.74
2025-03-19,WH-BLR,North,26,5,4,8,19.23,15.38,30.77
2025-03-19,WH-BLR,South,24,4,3,5,16.67,12.5,20.83
2025-03-19,WH-BLR,West,15,4,5,1,26.67,33.33,6.67
2025-03-19,WH-CHE,Central,19,5,2,6,26.32,10.53,31.58
2025-03-19,WH-CHE,East,13,0,4,3,0.0,30.77,23.08
2025-03-19,WH-CHE,North,17,1,6,2,5.88,35.29,11.76
2025-03-19,WH-CHE,South,11,2,3,4,18.18,27.27,36.36
2025-03-19,WH-CHE,West,15,2,4,4,13.33,26.67,26.67
2025-03-19,WH-DEL,Central,22,4,4,4,18.18,18.18,18.18
2025-03-19,WH-DEL,East,14,2,3,6,14.29,21.43,42.86
2025-03-19,WH-DEL,North,13,2,3,4,15.38,23.08,30.77
2025-03-19,WH-DEL,South,17,5,4,3,29.41,23.53,17.65
2025-03-19,WH-DEL,West,19,1,2,7,5.26,10.53,36.84
2025-03-19,WH-HYD,Central,22,7,5,2,31.82,22.73,9.09
2025-03-19,WH-HYD,East,21,2,8,6,9.52,38.1,28.57
2025-03-19,WH-HYD,North,21,4,4,5,19.05,19.05,23.81
2025-03-19,WH-HYD,South,20,4,5,3,20.0,25.0,15.0
2025-03-19,WH-HYD,West,24,3,6,5,12.5,25.0,20.83
2025-03-19,WH-MUM,Central,17,4,3,3,23.53,17.65,17.65
2025-03-19,WH-MUM,East,23,5,2,2,21.74,8.7,8.7
2025-03-19,WH-MUM,North,17,3,3,4,17.65,17.65,23.53
2025-03-19,WH-MUM,South,21,6,3,4,28.57,14.29,19.05
2025-03-19,WH-MUM,West,19,3,5,4,15.79,26.32,21.05
2025-03-20,WH-BLR,Central,21,4,7,3,19.05,33.33,14.29
2025-03-20,WH-BLR,East,22,4,5,7,18.18,22.73,31.82
2025-03-20,WH-BLR,North,13,2,2,4,15.38,15.38,30.77
2025-03-20,WH-BLR,South,28,10,6,1,35.71,21.43,3.57
2025-03-20,WH-BLR,West,22,5,5,2,22.73,22.73,9.09
2025-03-20,WH-CHE,Central,18,6,4,4,33.33,22.22,22.22
2025-03-20,WH-CHE,East,21,2,5,7,9.52,23.81,33.33
2025-03-20,WH-CHE,North,20,1,9,5,5.0,45.0,25.0
2025-03-20,WH-CHE,South,22,4,4,3,18.18,18.18,13.64
2025-03-20,WH-CHE,West,16,2,5,0,12.5,31.25,0.0
2025-03-20,WH-DEL,Central,10,1,4,1,10.0,40.0,10.0
2025-03-20,WH-DEL,East,28,7,6,7,25.0,21.43,25.0
2025-03-20,WH-DEL,North,18,4,3,6,22.22,16.67,33.33
2025-03-20,WH-DEL,South,14,2,2,2,14.29,14.29,14.29
2025-03-20,WH-DEL,West,19,7,2,3,36.84,10.53,15.79
2025-03-20,WH-HYD,Central,17,2,6,5,11.76,35.29,29.41
2025-03-20,WH-HYD,East,12,2,4,4,16.67,33.33,33.33
2025-03-20,WH-HYD,North,20,5,8,4,25.0,40.0,20.0
2025-03-20,WH-HYD,South,23,3,5,6,13.04,21.74,26.09
2025-03-20,WH-HYD,West,15,1,3,1,6.67,20.0,6.67
2025-03-20,WH-MUM,Central,18,5,3,2,27.78,16.67,11.11
2025-03-20,WH-MUM,East,19,6,3,3,31.58,15.79,15.79
2025-03-20,WH-MUM,North,22,9,6,2,40.91,27.27,9.09
2025-03-20,WH-MUM,South,20,7,4,6,35.0,20.0,30.0
2025-03-20,WH-MUM,West,11,3,4,2,27.27,36.36,18.18
2025-03-21,WH-BLR,Central,24,7,3,5,29.17,12.5,20.83
2025-03-21,WH-BLR,East,18,5,5,4,27.78,27.78,22.22
2025-03-21,WH-BLR,North,15,4,4,3,26.67,26.67,20.0
2025-03-21,WH-BLR,South,22,7,2,2,31.82,9.09,9.09
2025-03-21,WH-BLR,West,8,3,3,0,37.5,37.5,0.0
2025-03-21,WH-CHE,Central,27,4,1,9,14.81,3.7,33.33
2025-03-21,WH-CHE,East,28,10,6,4,35.71,21.43,14.29
2025-03-21,WH-CHE,North,17,3,3,3,17.65,17.65,17.65
2025-03-21,WH-CHE,South,20,4,2,6,20.0,10.0,30.0
2025-03-21,WH-CHE,West,23,5,4,1,21.74,17.39,4.35
2025-03-21,WH-DEL,Central,21,4,1,6,19.05,4.76,28.57
2025-03-21,WH-DEL,East,14,2,4,5,14.29,28.57,35.71
2025-03-21,WH-DEL,North,14,2,0,6,14.29,0.0,42.86
2025-03-21,WH-DEL,South,23,5,4,5,21.74,17.39,21.74
2025-03-21,WH-DEL,West,18,3,3,4,16.67,16.67,22.22
2025-03-21,WH-HYD,Central,14,3,0,4,21.43,0.0,28.57
2025-03-21,WH-HYD,East,15,4,3,2,26.67,20.0,13.33
2025-03-21,WH-HYD,North,17,4,3,3,23.53,17.65,17.65
2025-03-21,WH-HYD,South,23,4,5,6,17.39,21.74,26.09
2025-03-21,WH-HYD,West,15,1,6,5,6.67,40.0,33.33
2025-03-21,WH-MUM,Central,16,4,4,1,25.0,25.0,6.25
2025-03-21,WH-MUM,East,20,1,6,5,5.0,30.0,25.0
2025-03-21,WH-MUM,North,17,3,3,5,17.65,17.65,29.41
2025-03-21,WH-MUM,South,21,8,4,2,38.1,19.05,9.52
2025-03-21,WH-MUM,West,26,5,6,2,19.23,23.08,7.69
2025-03-22,WH-BLR,Central,25,4,2,4,16.0,8.0,16.0
2025-03-22,WH-BLR,East,19,4,6,3,21.05,31.58,15.79
2025-03-22,WH-BLR,North,19,1,4,6,5.26,21.05,31.58
2025-03-22,WH-BLR,South,20,6,3,7,30.0,15.0,35.0
2025-03-22,WH-BLR,West,16,5,4,3,31.25,25.0,18.75
2025-03-22,WH-CHE,Central,13,4,1,4,30.77,7.69,30.77
2025-03-22,WH-CHE,East,14,2,2,3,14.29,14.29,21.43
2025-03-22,WH-CHE,North,21,1,6,6,4.76,28.57,28.57
2025-03-22,WH-CHE,South,10,2,2,1,20.0,20.0,10.0
2025-03-22,WH-CHE,West,21,3,7,4,14.29,33.33,19.05
2025-03-22,WH-DEL,Central,19,3,6,3,15.79,31.58,15.79
2025-03-22,WH-DEL,East,15,1,6,3,6.67,40.0,20.0
2025-03-22,WH-DEL,North,27,10,1,6,37.04,3.7,22.22
2025-03-22,WH-DEL,South,16,4,2,5,25.0,12.5,31.25
2025-03-22,WH-DEL,West,11,2,2,4,18.18,18.18,36.36
2025-03-22,WH-HYD,Central,22,4,4,6,18.18,18.18,27.27
2025-03-22,WH-HYD,East,20,3,6,1,15.0,30.0,5.0
2025-03-22,WH-HYD,North,23,6,2,1,26.09,8.7,4.35
2025-03-22,WH-HYD,South,19,2,3,5,10.53,15.79,26.32
2025-03-22,WH-HYD,West,19,4,6,4,21.05,31.58,21.05
2025-03-22,WH-MUM,Central,21,6,2,9,28.57,9.52,42.86
2025-03-22,WH-MUM,East,13,5,4,2,38.46,30.77,15.38
2025-03-22,WH-MUM,North,27,5,5,8,18.52,18.52,29.63
2025-03-22,WH-MUM,South,20,1,5,4,5.0,25.0,20.0
2025-03-22,WH-MUM,West,26,3,6,7,11.54,23.08,26.92
2025-03-23,WH-BLR,Central,20,4,4,6,20.0,20.0,30.0
2025-03-23,WH-BLR,East,14,5,1,3,35.71,7.14,21.43
2025-03-23,WH-BLR,North,21,5,4,4,23.81,19.05,19.05
2025-03-23,WH-BLR,South,12,4,1,4,33.33,8.33,33.33
2025-03-23,WH-BLR,West,18,5,5,7,27.78,27.78,38.89
2025-03-23,WH-CHE,Central,20,4,4,4,20.0,20.0,20.0
2025-03-23,WH-CHE,East,14,4,3,4,28.57,21.43,28.57
2025-03-23,WH-CHE,North,18,3,3,2,16.67,16.67,11.11
2025-03-23,WH-CHE,South,17,6,2,3,35.29,11.76,17.65
2025-03-23,WH-CHE,West,17,4,3,5,23.53,17.65,29.41
2025-03-23,WH-DEL,Central,19,1,3,7,5.26,15.79,36.84
2025-03-23,WH-DEL,East,17,2,2,5,11.76,11.76,29.41
2025-03-23,WH-DEL,North,13,2,2,1,15.38,15.38,7.69
2025-03-23,WH-DEL,South,14,4,2,2,28.57,14.29,14.29
2025-03-23,WH-DEL,West,16,3,3,2,18.75,18.75,12.5
2025-03-23,WH-HYD,Central,14,1,5,2,7.14,35.71,14.29
2025-03-23,WH-HYD,East,12,3,7,1,25.0,58.33,8.33
2025-03-23,WH-HYD,North,21,5,1,5,23.81,4.76,23.81
2025-03-23,WH-HYD,South,15,5,1,2,33.33,6.67,13.33
2025-03-23,WH-HYD,West,19,5,3,3,26.32,15.79,15.79
2025-03-23,WH-MUM,Central,15,3,4,1,20.0,26.67,6.67
2025-03-23,WH-MUM,East,22,4,3,5,18.18,13.64,22.73
2025-03-23,WH-MUM,North,18,4,4,6,22.22,22.22,33.33
2025-03-23,WH-MUM,South,18,7,3,4,38.89,16.67,22.22
2025-03-23,WH-MUM,West,18,4,4,5,22.22,22.22,27.78
2025-03-24,WH-BLR,Central,12,2,4,3,16.67,33.33,25.0
2025-03-24,WH-BLR,East,9,1,3,1,11.11,33.33,11.11
2025-03-24,WH-BLR,North,19,1,7,6,5.26,36.84,31.58
2025-03-24,WH-BLR,South,17,3,6,2,17.65,35.29,11.76
2025-03-24,WH-BLR,West,19,6,1,4,31.58,5.26,21.05
2025-03-24,WH-CHE,Central,16,3,1,3,18.75,6.25,18.75
2025-03-24,WH-CHE,East,13,4,4,1,30.77,30.77,7.69
2025-03-24,WH-CHE,North,20,6,3,1,30.0,15.0,5.0
2025-03-24,WH-CHE,South,26,5,5,3,19.23,19.23,11.54
2025-03-24,WH-CHE,West,29,6,5,8,20.69,17.24,27.59
2025-03-24,WH-DEL,Central,26,5,5,8,19.23,19.23,30.77
2025-03-24,WH-DEL,East,16,4,2,4,25.0,12.5,25.0
2025-03-24,WH-DEL,North,17,5,4,1,29.41,23.53,5.88
2025-03-24,WH-DEL,South,8,2,0,1,25.0,0.0,12.5
2025-03-24,WH-DEL,West,28,5,3,12,17.86,10.71,42.86
2025-03-24,WH-HYD,Central,26,6,6,4,23.08,23.08,15.38
2025-03-24,WH-HYD,East,26,5,7,5,19.23,26.92,19.23
2025-03-24,WH-HYD,North,19,3,7,3,15.79,36.84,15.79
2025-03-24,WH-HYD,South,15,2,1,3,13.33,6.67,20.0
2025-03-24,WH-HYD,West,17,2,4,4,11.76,23.53,23.53
2025-03-24,WH-MUM,Central,15,2,5,4,13.33,33.33,26.67
2025-03-24,WH-MUM,East,18,3,1,5,16.67,5.56,27.78
2025-03-24,WH-MUM,North,23,8,7,4,34.78,30.43,17.39
2025-03-24,WH-MUM,South,16,3,5,1,18.75,31.25,6.25
2025-03-24,WH-MUM,West,17,4,1,6,23.53,5.88,35.29
2025-03-25,WH-BLR,Central,16,0,3,6,0.0,18.75,37.5
2025-03-25,WH-BLR,East,9,2,3,1,22.22,33.33,11.11
2025-03-25,WH-BLR,North,18,1,6,2,5.56,33.33,11.11
2025-03-25,WH-BLR,South,21,4,1,6,19.05,4.76,28.57
2025-03-25,WH-BLR,West,18,5,1,6,27.78,5.56,33.33
2025-03-25,WH-CHE,Central,19,3,4,5,15.79,21.05,26.32
2025-03-25,WH-CHE,East,18,5,4,1,27.78,22.22,5.56
2025-03-25,WH-CHE,North,10,3,1,3,30.0,10.0,30.0
2025-03-25,WH-CHE,South,24,6,2,3,25.0,8.33,12.5
2025-03-25,WH-CHE,West,25,9,1,2,36.0,4.0,8.0
2025-03-25,WH-DEL,Central,12,1,6,3,8.33,50.0,25.0
2025-03-25,WH-DEL,East,16,4,1,3,25.0,6.25,18.75
2025-03-25,WH-DEL,North,19,4,4,5,21.05,21.05,26.32
2025-03-25,WH-DEL,South,20,4,4,5,20.0,20.0,25.0
2025-03-25,WH-DEL,West,21,8,3,1,38.1,14.29,4.76
2025-03-25,WH-HYD,Central,16,5,1,1,31.25,6.25,6.25
2025-03-25,WH-HYD,East,17,5,3,1,29.41,17.65,5.88
2025-03-25,WH-HYD,North,20,8,4,4,40.0,20.0,20.0
2025-03-25,WH-HYD,South,21,0,5,8,0.0,23.81,38.1
2025-03-25,WH-HYD,West,22,6,6,5,27.27,27.27,22.73
2025-03-25,WH-MUM,Central,19,3,2,5,15.79,10.53,26.32
2025-03-25,WH-MUM,East,14,2,5,3,14.29,35.71,21.43
2025-03-25,WH-MUM,North,16,6,1,5,37.5,6.25,31.25
2025-03-25,WH-MUM,South,22,6,4,5,27.27,18.18,22.73
2025-03-25,WH-MUM,West,22,7,2,7,31.82,9.09,31.82
2025-03-26,WH-BLR,Central,20,4,4,4,20.0,20.0,20.0
2025-03-26,WH-BLR,East,23,9,2,5,39.13,8.7,21.74
2025-03-26,WH-BLR,North,15,0,6,5,0.0,40.0,33.33
2025-03-26,WH-BLR,South,20,4,1,7,20.0,5.0,35.0
2025-03-26,WH-BLR,West,25,6,4,4,24.0,16.0,16.0
2025-03-26,WH-CHE,Central,23,5,5,3,21.74,21.74,13.04
2025-03-26,WH-CHE,East,13,1,2,4,7.69,15.38,30.77
2025-03-26,WH-CHE,North,17,6,3,4,35.29,17.65,23.53
2025-03-26,WH-CHE,South,21,9,5,1,42.86,23.81,4.76
2025-03-26,WH-CHE,West,11,3,3,2,27.27,27.27,18.18
2025-03-26,WH-DEL,Central,15,0,7,2,0.0,46.67,13.33
2025-03-26,WH-DEL,East,22,7,5,4,31.82,22.73,18.18
2025-03-26,WH-DEL,North,22,4,4,4,18.18,18.18,18.18
2025-03-26,WH-DEL,South,24,4,7,6,16.67,29.17,25.0
2025-03-26,WH-DEL,West,15,2,2,5,13.33,13.33,33.33
2025-03-26,WH-HYD,Central,18,2,1,2,11.11,5.56,11.11
2025-03-26,WH-HYD,East,22,7,5,4,31.82,22.73,18.18
2025-03-26,WH-HYD,North,23,7,3,5,30.43,13.04,21.74
2025-03-26,WH-HYD,South,22,3,3,6,13.64,13.64,27.27
2025-03-26,WH-HYD,West,16,6,1,5,37.5,6.25,31.25
2025-03-26,WH-MUM,Central,23,2,3,9,8.7,13.04,39.13
2025-03-26,WH-MUM,East,21,3,5,4,14.29,23.81,19.05
2025-03-26,WH-MUM,North,14,3,4,1,21.43,28.57,7.14
2025-03-26,WH-MUM,South,20,4,3,7,20.0,15.0,35.0
2025-03-26,WH-MUM,West,21,6,6,2,28.57,28.57,9.52
2025-03-27,WH-BLR,Central,20,4,4,3,20.0,20.0,15.0
2025-03-27,WH-BLR,East,16,1,1,3,6.25,6.25,18.75
2025-03-27,WH-BLR,North,18,4,5,3,22.22,27.78,16.67
2025-03-27,WH-BLR,South,12,2,3,2,16.67,25.0,16.67
2025-03-27,WH-BLR,West,18,4,3,1,22.22,16.67,5.56
2025-03-27,WH-CHE,Central,24,8,4,3,33.33,16.67,12.5
2025-03-27,WH-CHE,East,21,7,5,3,33.33,23.81,14.29
2025-03-27,WH-CHE,North,22,7,3,6,31.82,13.64,27.27
2025-03-27,WH-CHE,South,14,3,2,1,21.43,14.29,7.14
2025-03-27,WH-CHE,West,15,4,2,6,26.67,13.33,40.0
2025-03-27,WH-DEL,Central,21,3,5,5,14.29,23.81,23.81
2025-03-27,WH-DEL,East,14,2,5,2,14.29,35.71,14.29
2025-03-27,WH-DEL,North,12,1,4,2,8.33,33.33,16.67
2025-03-27,WH-DEL,South,22,2,6,7,9.09,27.27,31.82
2025-03-27,WH-DEL,West,16,2,5,3,12.5,31.25,18.75
2025-03-27,WH-HYD,Central,18,4,4,7,22.22,22.22,38.89
2025-03-27,WH-HYD,East,18,3,2,1,16.67,11.11,5.56
2025-03-27,WH-HYD,North,9,3,3,2,33.33,33.33,22.22
2025-03-27,WH-HYD,South,13,3,2,4,23.08,15.38,30.77
2025-03-27,WH-HYD,West,23,5,4,5,21.74,17.39,21.74
2025-03-27,WH-MUM,Central,20,4,4,6,20.0,20.0,30.0
2025-03-27,WH-MUM,East,17,2,3,3,11.76,17.65,17.65
2025-03-27,WH-MUM,North,23,1,9,2,4.35,39.13,8.7
2025-03-27,WH-MUM,South,24,5,7,4,20.83,29.17,16.67
2025-03-27,WH-MUM,West,13,1,5,1,7.69,38.46,7.69
2025-03-28,WH-BLR,Central,21,5,5,4,23.81,23.81,19.05
2025-03-28,WH-BLR,East,17,1,5,2,5.88,29.41,11.76
2025-03-28,WH-BLR,North,18,5,3,5,27.78,16.67,27.78
2025-03-28,WH-BLR,South,13,5,3,3,38.46,23.08,23.08
2025-03-28,WH-BLR,West,20,2,10,2,10.0,50.0,10.0
2025-03-28,WH-CHE,Central,18,3,3,1,16.67,16.67,5.56
2025-03-28,WH-CHE,East,14,2,0,5,14.29,0.0,35.71
2025-03-28,WH-CHE,North,12,3,2,2,25.0,16.67,16.67
2025-03-28,WH-CHE,South,18,3,5,5,16.67,27.78,27.78
2025-03-28,WH-CHE,West,21,6,3,6,28.57,14.29,28.57
2025-03-28,WH-DEL,Central,14,3,2,3,21.43,14.29,21.43
2025-03-28,WH-DEL,East,21,3,5,3,14.29,23.81,14.29
2025-03-28,WH-DEL,North,23,3,3,5,13.04,13.04,21.74
2025-03-28,WH-DEL,South,17,4,2,2,23.53,11.76,11.76
2025-03-28,WH-DEL,West,23,7,5,2,30.43,21.74,8.7
2025-03-28,WH-HYD,Central,25,7,3,6,28.0,12.0,24.0
2025-03-28,WH-HYD,East,20,2,5,4,10.0,25.0,20.0
2025-03-28,WH-HYD,North,21,1,4,6,4.76,19.05,28.57
2025-03-28,WH-HYD,South,20,1,8,1,5.0,40.0,5.0
2025-03-28,WH-HYD,West,21,6,5,3,28.57,23.81,14.29
2025-03-28,WH-MUM,Central,18,7,2,2,38.89,11.11,11.11
2025-03-28,WH-MUM,East,24,4,8,4,16.67,33.33,16.67
2025-03-28,WH-MUM,North,15,3,5,1,20.0,33.33,6.67
2025-03-28,WH-MUM,South,19,5,2,6,26.32,10.53,31.58
2025-03-28,WH-MUM,West,18,2,3,3,11.11,16.67,16.67
2025-03-29,WH-BLR,Central,26,6,2,4,23.08,7.69,15.38
2025-03-29,WH-BLR,East,19,3,4,4,15.79,21.05,21.05
2025-03-29,WH-BLR,North,18,4,5,3,22.22,27.78,16.67
2025-03-29,WH-BLR,South,22,5,4,5,22.73,18.18,22.73
2025-03-29,WH-BLR,West,15,3,5,2,20.0,33.33,13.33
2025-03-29,WH-CHE,Central,22,3,4,4,13.64,18.18,18.18
2025-03-29,WH-CHE,East,16,2,1,3,12.5,6.25,18.75
2025-03-29,WH-CHE,North,15,1,4,5,6.67,26.67,33.33
2025-03-29,WH-CHE,South,26,5,7,8,19.23,26.92,30.77
2025-03-29,WH-CHE,West,20,4,4,5,20.0,20.0,25.0
2025-03-29,WH-DEL,Central,20,4,7,3,20.0,35.0,15.0
2025-03-29,WH-DEL,East,28,4,7,8,14.29,25.0,28.57
2025-03-29,WH-DEL,North,14,1,1,5,7.14,7.14,35.71
2025-03-29,WH-DEL,South,8,2,1,2,25.0,12.5,25.0
2025-03-29,WH-DEL,West,13,7,0,3,53.85,0.0,23.08
2025-03-29,WH-HYD,Central,13,5,2,3,38.46,15.38,23.08
2025-03-29,WH-HYD,East,18,3,5,5,16.67,27.78,27.78
2025-03-29,WH-HYD,North,20,4,4,1,20.0,20.0,5.0
2025-03-29,WH-HYD,South,23,5,4,4,21.74,17.39,17.39
2025-03-29,WH-HYD,West,12,1,2,4,8.33,16.67,33.33
2025-03-29,WH-MUM,Central,20,5,1,4,25.0,5.0,20.0
2025-03-29,WH-MUM,East,23,3,10,5,13.04,43.48,21.74
2025-03-29,WH-MUM,North,18,5,3,5,27.78,16.67,27.78
2025-03-29,WH-MUM,South,18,1,3,4,5.56,16.67,22.22
2025-03-29,WH-MUM,West,12,2,4,1,16.67,33.33,8.33
2025-03-30,WH-BLR,Central,19,2,5,4,10.53,26.32,21.05
2025-03-30,WH-BLR,East,9,4,2,0,44.44,22.22,0.0
2025-03-30,WH-BLR,North,17,4,5,1,23.53,29.41,5.88
2025-03-30,WH-BLR,South,19,4,2,6,21.05,10.53,31.58
2025-03-30,WH-BLR,West,23,7,4,5,30.43,17.39,21.74
2025-03-30,WH-CHE,Central,15,4,0,6,26.67,0.0,40.0
2025-03-30,WH-CHE,East,16,4,3,5,25.0,18.75,31.25
2025-03-30,WH-CHE,North,13,3,1,2,23.08,7.69,15.38
2025-03-30,WH-CHE,South,24,4,7,8,16.67,29.17,33.33
2025-03-30,WH-CHE,West,15,3,0,4,20.0,0.0,26.67
2025-03-30,WH-DEL,Central,12,4,3,2,33.33,25.0,16.67
2025-03-30,WH-DEL,East,16,2,4,5,12.5,25.0,31.25
2025-03-30,WH-DEL,North,21,7,3,5,33.33,14.29,23.81
2025-03-30,WH-DEL,South,18,1,5,6,5.56,27.78,33.33
2025-03-30,WH-DEL,West,15,1,3,5,6.67,20.0,33.33
2025-03-30,WH-HYD,Central,20,3,4,4,15.0,20.0,20.0
2025-03-30,WH-HYD,East,18,6,6,3,33.33,33.33,16.67
2025-03-30,WH-HYD,North,23,5,4,5,21.74,17.39,21.74
2025-03-30,WH-HYD,South,19,6,3,1,31.58,15.79,5.26
2025-03-30,WH-HYD,West,15,3,5,5,20.0,33.33,33.33
2025-03-30,WH-MUM,Central,13,3,4,0,23.08,30.77,0.0
2025-03-30,WH-MUM,East,18,5,2,2,27.78,11.11,11.11
2025-03-30,WH-MUM,North,13,0,6,4,0.0,46.15,30.77
2025-03-30,WH-MUM,South,19,4,4,5,21.05,21.05,26.32
2025-03-30,WH-MUM,West,19,6,4,3,31.58,21.05,15.79
2025-03-31,WH-BLR,Central,16,4,4,5,25.0,25.0,31.25
2025-03-31,WH-BLR,East,16,3,4,6,18.75,25.0,37.5
2025-03-31,WH-BLR,North,15,5,3,4,33.33,20.0,26.67
2025-03-31,WH-BLR,South,22,5,3,6,22.73,13.64,27.27
2025-03-31,WH-BLR,West,14,6,3,3,42.86,21.43,21.43
2025-03-31,WH-CHE,Central,20,2,2,3,10.0,10.0,15.0
2025-03-31,WH-CHE,East,23,5,6,6,21.74,26.09,26.09
2025-03-31,WH-CHE,North,15,1,4,1,6.67,26.67,6.67
2025-03-31,WH-CHE,South,30,6,6,2,20.0,20.0,6.67
2025-03-31,WH-CHE,West,21,5,1,5,23.81,4.76,23.81
2025-03-31,WH-DEL,Central,20,6,4,4,30.0,20.0,20.0
2025-03-31,WH-DEL,East,17,4,3,4,23.53,17.65,23.53
2025-03-31,WH-DEL,North,17,6,1,1,35.29,5.88,5.88
2025-03-31,WH-DEL,South,21,5,5,3,23.81,23.81,14.29
2025-03-31,WH-DEL,West,14,1,1,7,7.14,7.14,50.0
2025-03-31,WH-HYD,Central,15,0,4,2,0.0,26.67,13.33
2025-03-31,WH-HYD,East,25,3,3,7,12.0,12.0,28.0
2025-03-31,WH-HYD,North,21,2,2,10,9.52,9.52,47.62
2025-03-31,WH-HYD,South,16,2,6,3,12.5,37.5,18.75
2025-03-31,WH-HYD,West,10,1,3,3,10.0,30.0,30.0
2025-03-31,WH-MUM,Central,17,4,3,5,23.53,17.65,29.41
2025-03-31,WH-MUM,East,18,3,3,6,16.67,16.67,33.33
2025-03-31,WH-MUM,North,18,7,1,1,38.89,5.56,5.56
2025-03-31,WH-MUM,South,17,3,4,3,17.65,23.53,17.65
2025-03-31,WH-MUM,West,20,3,5,5,15.0,25.0,25.0
2025-04-01,WH-BLR,Central,11,3,1,1,27.27,9.09,9.09
2025-04-01,WH-BLR,East,14,4,4,3,28.57,28.57,21.43
2025-04-01,WH-BLR,North,25,6,5,5,24.0,20.0,20.0
2025-04-01,WH-BLR,South,17,4,6,3,23.53,35.29,17.65
2025-04-01,WH-BLR,West,15,4,2,3,26.67,13.33,20.0
2025-04-01,WH-CHE,Central,25,6,4,6,24.0,16.0,24.0
2025-04-01,WH-CHE,East,21,5,5,6,23.81,23.81,28.57
2025-04-01,WH-CHE,North,15,2,3,4,13.33,20.0,26.67
2025-04-01,WH-CHE,South,17,1,4,4,5.88,23.53,23.53
2025-04-01,WH-CHE,West,16,1,2,7,6.25,12.5,43.75
2025-04-01,WH-DEL,Central,24,5,5,4,20.83,20.83,16.67
2025-04-01,WH-DEL,East,20,5,3,4,25.0,15.0,20.0
2025-04-01,WH-DEL,North,18,3,2,3,16.67,11.11,16.67
2025-04-01,WH-DEL,South,30,4,13,7,13.33,43.33,23.33
2025-04-01,WH-DEL,West,16,6,2,3,37.5,12.5,18.75
2025-04-01,WH-HYD,Central,19,3,4,6,15.79,21.05,31.58
2025-04-01,WH-HYD,East,17,6,1,5,35.29,5.88,29.41
2025-04-01,WH-HYD,North,24,3,4,6,12.5,16.67,25.0
2025-04-01,WH-HYD,South,21,4,5,4,19.05,23.81,19.05
2025-04-01,WH-HYD,West,12,2,3,3,16.67,25.0,25.0
2025-04-01,WH-MUM,Central,26,4,6,6,15.38,23.08,23.08
2025-04-01,WH-MUM,East,17,3,3,6,17.65,17.65,35.29
2025-04-01,WH-MUM,North,16,2,2,5,12.5,12.5,31.25
2025-04-01,WH-MUM,South,20,5,1,5,25.0,5.0,25.0
2025-04-01,WH-MUM,West,14,5,3,0,35.71,21.43,0.0
2025-04-02,WH-BLR,Central,20,6,5,5,30.0,25.0,25.0
2025-04-02,WH-BLR,East,15,3,5,3,20.0,33.33,20.0
2025-04-02,WH-BLR,North,24,10,4,3,41.67,16.67,12.5
2025-04-02,WH-BLR,South,19,2,8,4,10.53,42.11,21.05
2025-04-02,WH-BLR,West,22,3,4,4,13.64,18.18,18.18
2025-04-02,WH-CHE,Central,22,4,5,5,18.18,22.73,22.73
2025-04-02,WH-CHE,East,13,2,1,2,15.38,7.69,15.38
2025-04-02,WH-CHE,North,20,2,5,5,10.0,25.0,25.0
2025-04-02,WH-CHE,South,22,5,1,5,22.73,4.55,22.73
2025-04-02,WH-CHE,West,16,8,2,2,50.0,12.5,12.5
2025-04-02,WH-DEL,Central,20,5,1,4,25.0,5.0,20.0
2025-04-02,WH-DEL,East,18,2,5,4,11.11,27.78,22.22
2025-04-02,WH-DEL,North,28,8,4,3,28.57,14.29,10.71
2025-04-02,WH-DEL,South,23,4,1,8,17.39,4.35,34.78
2025-04-02,WH-DEL,West,30,3,5,8,10.0,16.67,26.67
2025-04-02,WH-HYD,Central,24,3,5,3,12.5,20.83,12.5
2025-04-02,WH-HYD,East,9,2,4,0,22.22,44.44,0.0
2025-04-02,WH-HYD,North,20,3,5,3,15.0,25.0,15.0
2025-04-02,WH-HYD,South,17,5,4,2,29.41,23.53,11.76
2025-04-02,WH-HYD,West,13,4,4,3,30.77,30.77,23.08
2025-04-02,WH-MUM,Central,21,6,1,5,28.57,4.76,23.81
2025-04-02,WH-MUM,East,21,3,6,4,14.29,28.57,19.05
2025-04-02,WH-MUM,North,24,6,7,2,25.0,29.17,8.33
2025-04-02,WH-MUM,South,10,3,1,3,30.0,10.0,30.0
2025-04-02,WH-MUM,West,21,7,3,5,33.33,14.29,23.81
2025-04-03,WH-BLR,Central,23,3,8,7,13.04,34.78,30.43
2025-04-03,WH-BLR,East,24,3,5,5,12.5,20.83,20.83
